LECROYHDO6104,19236,Histogram
Segments,1,SegmentSize,500
Segment,TrigTime,TimeSinceSegment1
#1,23-Mar-2018 13:42:19,0                 
Time,Ampl
-0.00128,0
-0.00127,0
-0.00126,0
-0.00125,0
-0.00124,0
-0.00123,0
-0.00122,0
-0.00121,0
-0.0012,0
-0.00119,0
-0.00118,0
-0.00117,0
-0.00116,0
-0.00115,0
-0.00114,0
-0.00113,0
-0.00112,0
-0.00111,0
-0.0011,0
-0.00109,0
-0.00108,0
-0.00107,0
-0.00106,0
-0.00105,0
-0.00104,0
-0.00103,0
-0.00102,0
-0.00101,0
-0.001,0
-0.00099,0
-0.00098,0
-0.00097,0
-0.00096,0
-0.00095,0
-0.00094,0
-0.00093,0
-0.00092,0
-0.00091,0
-0.0009,0
-0.00089,0
-0.00088,0
-0.00087,0
-0.00086,0
-0.00085,0
-0.00084,0
-0.00083,0
-0.00082,0
-0.00081,0
-0.0008,0
-0.00079,0
-0.00078,0
-0.00077,0
-0.00076,0
-0.00075,0
-0.00074,0
-0.00073,0
-0.00072,0
-0.00071,0
-0.0007,0
-0.00069,0
-0.00068,0
-0.00067,0
-0.00066,0
-0.00065,0
-0.00064,0
-0.00063,0
-0.00062,0
-0.00061,0
-0.0006,0
-0.00059,0
-0.00058,0
-0.00057,0
-0.00056,0
-0.00055,0
-0.00054,0
-0.00053,0
-0.00052,0
-0.00051,0
-0.0005,0
-0.00049,0
-0.00048,0
-0.00047,0
-0.00046,0
-0.00045,0
-0.00044,0
-0.00043,0
-0.00042,0
-0.00041,0
-0.0004,0
-0.00039,0
-0.00038,0
-0.00037,0
-0.00036,0
-0.00035,0
-0.00034,0
-0.00033,0
-0.00032,0
-0.00031,0
-0.0003,0
-0.00029,0
-0.00028,0
-0.00027,0
-0.00026,0
-0.00025,0
-0.00024,0
-0.00023,0
-0.00022,0
-0.00021,0
-0.0002,0
-0.00019,0
-0.00018,0
-0.00017,0
-0.00016,0
-0.00015,0
-0.00014,0
-0.00013,0
-0.00012,0
-0.00011,0
-0.0001,0
-9e-005,0
-8e-005,0
-7e-005,0
-6e-005,0
-5e-005,0
-4e-005,0
-3e-005,0
-2e-005,0
-1e-005,0
2.795e-018,0
1e-005,0
2e-005,0
3e-005,0
4e-005,0
5e-005,0
6e-005,0
7e-005,0
8e-005,0
9e-005,0
0.0001,0
0.00011,0
0.00012,0
0.00013,0
0.00014,0
0.00015,0
0.00016,0
0.00017,0
0.00018,0
0.00019,0
0.0002,0
0.00021,0
0.00022,0
0.00023,0
0.00024,0
0.00025,0
0.00026,0
0.00027,0
0.00028,0
0.00029,0
0.0003,0
0.00031,0
0.00032,5
0.00033,10
0.00034,53
0.00035,180
0.00036,758
0.00037,1096
0.00038,1718
0.00039,1819
0.0004,2728
0.00041,1566
0.00042,1602
0.00043,1510
0.00044,1848
0.00045,952
0.00046,878
0.00047,726
0.00048,826
0.00049,466
0.0005,363
0.00051,305
0.00052,328
0.00053,214
0.00054,216
0.00055,178
0.00056,269
0.00057,129
0.00058,142
0.00059,120
0.0006,130
0.00061,69
0.00062,60
0.00063,51
0.00064,63
0.00065,46
0.00066,31
0.00067,34
0.00068,67
0.00069,28
0.0007,41
0.00071,44
0.00072,111
0.00073,81
0.00074,97
0.00075,113
0.00076,233
0.00077,174
0.00078,183
0.00079,267
0.0008,373
0.00081,270
0.00082,242
0.00083,255
0.00084,369
0.00085,271
0.00086,292
